order_id,order_date,customer_name,email,country,category,quantity,unit_price,customer_age
ORD1655,February 17 2024,Anna Schmidt,  Anna.Schmidt@Example.Com  , France,Furniture,1,€125.13,45
ORD3014,04/01/2024,  Lukas Schmidt,  lukas.schmidt@example.com  ,netherlands,Office Supplies,5,"€1,419.60",18
ORD2891,August 22 2024,  Paul Wagner,  paul.wagner@example.com  ,germany,Electronics,3,€1065.14,59
ORD3248,01/11/2024,Paul Weber,  PAUL.WEBER@EXAMPLE.COM  , France,Office Supplies,-2,123.57,39
ORD1194,May 14 2024,Emma Weber,  Emma.Weber@Example.Com  ,Germany,Electronics,1,"€1,041.96",58
ORD3436,01/09/2024,Anna  Weber ,, France,Furniture, ,56.95,42
ORD1468,September 11 2024,  Emma Becker,  emma.becker@example.com  ,FR,Electronics,-3,289.85,45
ORD3475,2024-02-26,Anna  Wagner ,  Anna.Wagner@Example.Com  ,netherlands,Furniture,5,378.76,37
ORD1101,April 21 2024,Anna Weber,  Anna.Weber@Example.Com  ,France,Office Supplies,2,1443.08,60
ORD2556,2024-08-07,  Anna Fischer,  Anna.Fischer@Example.Com  ,The Netherlands,Electronics,3,€905.20,37
ORD1541,09/02/2024,Anna Klein,  anna.klein@example.com  ,netherlands,Office Supplies,5,416.57,52
ORD2311,09.06.2024,Paul Wagner,  paul.wagner@example.com  , germany,Office Supplies,4,234.96,59
ORD1646,27/01/2024,Sofia  Becker ,  sofia.becker@example.com  ,United Kingdom,Office Supplies,3,€1133.96,50
ORD2590,09/20/2024,Marie  Wagner ,  Marie.Wagner@Example.Com  ,Deutschland,N/A,1,65.25,-
ORD3470,04/01/2024,Lukas Müller,  LUKAS.MÜLLER@EXAMPLE.COM  ,spain ,Furniture,3,€691.44,41
ORD2256,September 12 2024,  Sofia Klein,  Sofia.Klein@Example.Com  ,germany,Electronics,5,1053.57,58
ORD2521,25/08/2024,Sofia Becker, ,ES,Electronics,5,825.46,61
ORD2939,06/02/2024,  Sofia Schmidt,  sofia.schmidt@example.com  ,spain ,Furniture,5,418.59,50
ORD1095,07.07.2024,  Felix Becker,  Felix.Becker@Example.Com  ,spain ,Furniture,4,€927.48,40
ORD3374,2024-02-24,Marie  Klein ,  Marie.Klein@Example.Com  ,Germany,Electronics,3,99.99,52
ORD3351,2024-01-17,  Paul Wagner,  PAUL.WAGNER@EXAMPLE.COM  ,Netherlands,Office Supplies,4,623.47,54
ORD2235,26/01/2024,Anna  Becker ,,The Netherlands,Office Supplies,1,925.99,19
ORD2961,05/12/2024,Marie  Fischer ,  marie.fischer@example.com  , germany,Furniture,4,287.97,35
ORD2901,July 31 2024,  Emma Klein,  Emma.Klein@Example.Com  , germany,Electronics,-2,€926.31,32
ORD1232,March 28 2024,Sofia  Becker ,  SOFIA.BECKER@EXAMPLE.COM  ,GERMANY ,Furniture,5,422.13,18
ORD2190,09/07/2024,Jonas Klein,  JONAS.KLEIN@EXAMPLE.COM  ,Spain,Office Supplies,2,37.00,67
ORD3108,26/04/2024,Felix  Weber ,  Felix.Weber@Example.Com  ,Netherlands,Office Supplies,3,€256.60,23
ORD2131,04/05/2024,  Paul Klein,  PAUL.KLEIN@EXAMPLE.COM  ,The Netherlands,Office Supplies,5,,67
ORD3212,June 04 2024,Felix  Klein ,  Felix.Klein@Example.Com  ,U.K.,Electronics,5,€257.98,20
ORD2886,2024-04-03,Jonas  Weber ,N/A, France,Furniture,2,203.94,44
ORD2551,05/02/2024,Felix  Wagner ,  Felix.Wagner@Example.Com  ,NL,Electronics,1,1397.53,26
ORD2106,April 01 2024,Marie  Schmidt ,  marie.schmidt@example.com  ,England,Electronics,2,725.16,59
ORD3312,01.05.2024,  Jonas Weber,  JONAS.WEBER@EXAMPLE.COM  ,England,Office Supplies,2,298.14,66
ORD1130,08/07/2024,Emma Becker,  EMMA.BECKER@EXAMPLE.COM  ,netherlands,Office Supplies,5,645.16,41
ORD2794,19/07/2024,  Felix Wagner,  FELIX.WAGNER@EXAMPLE.COM  ,France,Office Supplies,5,-,31
ORD2726,March 09 2024,Jonas Klein,  Jonas.Klein@Example.Com  ,Spain,Furniture,2,€669.70,57
ORD3179,28.05.2024,Felix  Fischer ,  Felix.Fischer@Example.Com  ,United Kingdom,Office Supplies,2,19.79,27
ORD2477,25/01/2024,  Sofia Becker,  Sofia.Becker@Example.Com  ,france ,Furniture,4,€130.07,22
ORD1199,16/01/2024,Sofia Becker,  Sofia.Becker@Example.Com  ,The Netherlands,Furniture,3,€1098.45,64
ORD2587,July 08 2024,Sofia  Schmidt ,  Sofia.Schmidt@Example.Com  ,FR,Electronics,2,997.46,34
ORD1529,January 22 2024,  Anna Müller,  anna.müller@example.com  ,Netherlands,Electronics,5,€1095.80,65
ORD2694,31.07.2024,  Sofia Wagner,,France,Furniture,2,€936.89,23
ORD3140,04/06/2024,  Lukas Müller,  lukas.müller@example.com  ,United Kingdom,Electronics,4,,67
ORD2300,2024-08-20,  Sofia Klein,  SOFIA.KLEIN@EXAMPLE.COM  ,U.K.,Furniture,null,948.24,50
ORD1753,March 02 2024,  Felix Klein,  felix.klein@example.com  ,U.K.,Electronics,5,€134.72,61
ORD1954,May 14 2024,  Lukas Fischer,  Lukas.Fischer@Example.Com  ,netherlands,Electronics,2,"1,484.84",47
ORD2347,10/06/2024,Lukas Becker,  Lukas.Becker@Example.Com  ,The Netherlands,Furniture,5, ,37
ORD1748,07/11/2024,  Anna Becker,  anna.becker@example.com  ,FR,Furniture,3,1184.81,22
ORD1076,September 07 2024,Lukas  Schmidt ,  lukas.schmidt@example.com  ,España,Office Supplies,5,1420.61,44
ORD1362,17/02/2024,Paul Weber,  PAUL.WEBER@EXAMPLE.COM  , germany,Furniture,2,€828.08,62
ORD2869,2024-06-06,  Lukas Wagner,  LUKAS.WAGNER@EXAMPLE.COM  ,España,Office Supplies,3,1369.75,53
ORD2031,2024-09-11,Emma  Fischer ,  emma.fischer@example.com  ,NL,Office Supplies,,€168.42,55
ORD3461,2024-08-08,Paul Wagner,  paul.wagner@example.com  ,U.K.,Electronics,1,435.93,48
ORD1619,2024-02-02,Emma  Becker ,  emma.becker@example.com  ,uk,Furniture,5,"€1,216.91",56
ORD2559,01/06/2024,  Emma Fischer,  Emma.Fischer@Example.Com  ,España,Electronics,4,"€1,334.89",57
ORD2124,14.02.2024,  Emma Fischer,  EMMA.FISCHER@EXAMPLE.COM  ,netherlands,N/A,-5,1280.34,58
ORD1600,2024-01-11,  Anna Becker,  Anna.Becker@Example.Com  ,NL,Office Supplies,4,€1010.60,55
ORD3332,03/06/2024,  Paul Klein,  PAUL.KLEIN@EXAMPLE.COM  ,DE,Office Supplies,5,€987.45,
ORD1103,03/12/2024,Lukas  Weber ,  Lukas.Weber@Example.Com  ,uk,Office Supplies,3,666.78,35
ORD2229,17.08.2024,Jonas  Wagner ,  JONAS.WAGNER@EXAMPLE.COM  ,GERMANY ,Electronics,1,252.79,55
ORD2703,02/16/2024,Sofia  Fischer ,  Sofia.Fischer@Example.Com  , germany,Office Supplies,5,299.47,29
ORD2074,05/26/2024,Marie  Weber ,  marie.weber@example.com  ,GERMANY ,Furniture,3,"€1,351.62",32
ORD3325,08/11/2024,Marie  Wagner ,  marie.wagner@example.com  ,England,Electronics,4,"€1,339.34",26
ORD1645,18/05/2024,  Marie Weber,  marie.weber@example.com  ,Spain,Electronics,N/A,€56.53,48
ORD2644,03.05.2024,Paul Klein,  paul.klein@example.com  ,netherlands,Electronics,2,"1,081.82",62
ORD2250,2024-04-02,  Sofia Fischer,  sofia.fischer@example.com  ,France,Office Supplies,4,€168.78,41
ORD2754,25.02.2024,Marie Müller,  marie.müller@example.com  ,spain ,Office Supplies,1,N/A,41
ORD2027,31/08/2024,Lukas Becker,  lukas.becker@example.com  ,ES,Electronics,null,€1108.89,31
ORD1110,03/08/2024,  Paul Müller,  Paul.Müller@Example.Com  ,England,Electronics,4,824.98,51
ORD1909,22.09.2024,Anna  Wagner ,  ANNA.WAGNER@EXAMPLE.COM  ,U.K.,Office Supplies,3,€1168.25,67
ORD2746,04/21/2024,  Anna Weber,  ANNA.WEBER@EXAMPLE.COM  ,ES,Electronics,5,€74.13,20
ORD2357,30/01/2024,Jonas  Schmidt ,  Jonas.Schmidt@Example.Com  , germany,,5,€382.49,53
ORD1810,06/12/2024,  Anna Weber,  Anna.Weber@Example.Com  ,The Netherlands,Furniture,4,"1,166.21",61
ORD1488,February 16 2024,Jonas  Klein ,  Jonas.Klein@Example.Com  ,FR,Furniture,1,€1459.36,
ORD1972,2024-01-10,  Jonas Wagner,  JONAS.WAGNER@EXAMPLE.COM  ,NL,Electronics,5,385.31,50
ORD1851,18/04/2024,Felix  Klein ,  Felix.Klein@Example.Com  ,ES,Electronics,5,€1372.33,
ORD2290,2024-02-14,Marie Fischer,  MARIE.FISCHER@EXAMPLE.COM  , France,Office Supplies,5,826.39,60
ORD2293,07.04.2024,Felix  Wagner ,  Felix.Wagner@Example.Com  ,Netherlands,Office Supplies,5,590.84,22
ORD1063,2024-01-18,Anna  Weber ,  ANNA.WEBER@EXAMPLE.COM  ,España,Electronics,2,1018.99,62
ORD1615,04.02.2024,  Marie Wagner,  marie.wagner@example.com  ,FR,Office Supplies,5,€921.66,26
ORD2470,03/01/2024,Sofia  Müller ,  Sofia.Müller@Example.Com  ,U.K.,Furniture,2,€860.83,63
ORD1082,06/28/2024,Marie Fischer,  MARIE.FISCHER@EXAMPLE.COM  ,spain ,Office Supplies,4,164.07,50
ORD3292,May 18 2024,  Marie Weber,  Marie.Weber@Example.Com  ,UK,Furniture,1,€252.21,61
ORD3137,23/01/2024,Felix  Fischer ,  Felix.Fischer@Example.Com  ,uk,Office Supplies,5,210.63,26
ORD1576,05/19/2024,Marie  Weber ,  Marie.Weber@Example.Com  ,GERMANY ,,1,€848.60,21
ORD2927,2024-02-19,Lukas  Becker ,N/A,DE,Office Supplies,1,€526.66,64
ORD2656,07/16/2024,  Emma Schmidt,  emma.schmidt@example.com  ,France,Electronics,5,"1,495.49",35
ORD1355,15.07.2024,Anna  Wagner ,null,netherlands,Electronics,2,"1,320.55",58
ORD1649,June 04 2024,Felix Schmidt,  felix.schmidt@example.com  ,NL,Electronics,3,"€1,420.59",22
ORD2555,May 09 2024,Felix  Fischer ,  FELIX.FISCHER@EXAMPLE.COM  ,England,Furniture,3,1336.65,43
ORD2171,10/07/2024,Paul Klein,  PAUL.KLEIN@EXAMPLE.COM  ,NL,Furniture,4,694.63,37
ORD1665,2024-08-01,Felix  Becker ,  FELIX.BECKER@EXAMPLE.COM  ,DE,Office Supplies,1,,63
ORD2308,2024-09-19,Marie  Müller ,  marie.müller@example.com  ,The Netherlands,Office Supplies,2,96.69,58
ORD2288,05/31/2024,  Marie Müller,  marie.müller@example.com  ,UK,Electronics,5,€1027.52,25
ORD2123,05/25/2024,Jonas  Klein ,  Jonas.Klein@Example.Com  ,ES,Electronics,5,420.83,44
ORD2239,July 17 2024,  Lukas Wagner,  Lukas.Wagner@Example.Com  ,FR,Office Supplies,4,64.12,32
ORD1556,12/09/2024,Jonas  Fischer ,  JONAS.FISCHER@EXAMPLE.COM  ,germany,Electronics,5,617.92,43
ORD1054,May 10 2024,  Sofia Müller,  Sofia.Müller@Example.Com  ,DE,Office Supplies,2,€981.94,68
ORD3304,02.07.2024,Felix Schmidt,  Felix.Schmidt@Example.Com  ,NL,Office Supplies,2,1155.08,65
ORD1848,31/07/2024,  Anna Wagner,  ANNA.WAGNER@EXAMPLE.COM  ,germany,Furniture,5,N/A,64
ORD1836,May 14 2024,  Sofia Weber,  SOFIA.WEBER@EXAMPLE.COM  ,ES,Office Supplies,5,608.47,57
ORD2983,11.06.2024,  Felix Wagner,  felix.wagner@example.com  , France,Electronics,2,€360.48,56
ORD1756,21/01/2024,  Marie Schmidt,  marie.schmidt@example.com  ,germany,Office Supplies,1,€542.77,60
ORD1785,2024-02-19,  Marie Schmidt,  Marie.Schmidt@Example.Com  ,France,Office Supplies,3,€498.61,66
ORD2393,02/10/2024,Lukas  Schmidt ,  lukas.schmidt@example.com  ,spain ,Office Supplies,4,292.95,null
ORD1914,13.09.2024,  Sofia Fischer,  SOFIA.FISCHER@EXAMPLE.COM  , France,Furniture,5,1241.26,57
ORD2936,February 22 2024,  Emma Klein,,Germany,Furniture,3,1085.70,23
ORD2747,03/19/2024,Felix  Weber ,  felix.weber@example.com  ,uk,Electronics,5,"1,243.87",45
ORD1129,2024-05-08,Sofia  Weber ,  sofia.weber@example.com  ,france ,Electronics,2,"€1,258.34",65
ORD2903,February 21 2024,Marie  Klein ,  Marie.Klein@Example.Com  ,UK,Electronics,1,486.78, 
ORD2549,05/07/2024,Marie Müller, ,DE,Office Supplies,4,289.80,N/A
ORD1216,01/05/2024,Lukas  Fischer ,  LUKAS.FISCHER@EXAMPLE.COM  ,United Kingdom,Furniture,1,646.62,33
ORD3228,08/02/2024,  Paul Klein,  paul.klein@example.com  ,spain ,Office Supplies,5,€1204.56,53
ORD3195,31/08/2024,Felix  Wagner ,  felix.wagner@example.com  , France,Office Supplies,4,1410.44,50
ORD1526,11/01/2024,Paul Müller,  paul.müller@example.com  ,netherlands,Office Supplies,3,326.68,21
ORD2589,09.07.2024,Felix Klein,  felix.klein@example.com  ,spain ,Office Supplies,5,€1057.71,39
ORD3487,20/04/2024,Emma  Klein ,  emma.klein@example.com  , germany,Furniture,4,€761.57,50
ORD1643,09/21/2024,  Lukas Fischer,  lukas.fischer@example.com  , germany,Office Supplies,2,571.54,40
ORD3368,04.02.2024,Emma  Wagner ,  emma.wagner@example.com  ,NL,Electronics,4,"€1,125.75",29
ORD1799,14/04/2024,Emma  Schmidt ,  Emma.Schmidt@Example.Com  ,france ,null,1,931.69,20
ORD3416,2024-02-26,Felix Wagner,  Felix.Wagner@Example.Com  ,U.K.,Electronics,3,"1,203.87",39
ORD2992,2024-06-24,Sofia  Wagner ,  SOFIA.WAGNER@EXAMPLE.COM  ,FR,Office Supplies,5,96.16,33
ORD2545,12.09.2024,  Jonas Fischer,  Jonas.Fischer@Example.Com  , germany, ,5,€109.44,51
ORD1323,04/02/2024,Marie  Müller ,  Marie.Müller@Example.Com  ,The Netherlands,Office Supplies,3,€444.55,43
ORD2398,06/14/2024,  Marie Müller,  marie.müller@example.com  ,Netherlands,Electronics,1,€194.79,18
ORD3287,July 15 2024,  Jonas Müller,  jonas.müller@example.com  ,UK,Office Supplies,4,58.71,33
ORD1241,19/06/2024,Paul Wagner,  Paul.Wagner@Example.Com  ,ES,Electronics,3,1160.39,38
ORD2313,28/05/2024,Paul  Klein ,  Paul.Klein@Example.Com  , germany,Furniture,1,null,20
ORD3256,July 28 2024,Jonas  Weber ,  jonas.weber@example.com  , France,Electronics,null,797.81,57
ORD2466,07.05.2024,Jonas  Wagner ,  JONAS.WAGNER@EXAMPLE.COM  ,Netherlands,Electronics,N/A,€912.59,26
ORD1494,2024-03-20,Paul Becker,  paul.becker@example.com  ,United Kingdom,Furniture,5,19.72,19
ORD2847,07/07/2024,Sofia Müller,  Sofia.Müller@Example.Com  ,Spain,Furniture,1,€50.62,50
ORD2266,03/08/2024,Lukas Fischer,  LUKAS.FISCHER@EXAMPLE.COM  ,netherlands,Office Supplies,4,556.00,62
ORD2573,17/02/2024,Paul Weber,  Paul.Weber@Example.Com  , France,Office Supplies,2,264.35,56
ORD1356,25/03/2024,  Marie Müller,  MARIE.MÜLLER@EXAMPLE.COM  ,FR,Electronics,4,€17.17,67
ORD1511,03/02/2024,Anna  Weber ,  anna.weber@example.com  ,Netherlands,Electronics,2,€455.64,32
ORD2050,25/05/2024,Marie  Weber ,  Marie.Weber@Example.Com  ,GERMANY ,Office Supplies,5,,53
ORD3085,01.09.2024,Lukas  Schmidt ,  Lukas.Schmidt@Example.Com  ,netherlands,Furniture,1,€1010.36,50
ORD3208,2024-06-13,  Marie Fischer,  marie.fischer@example.com  ,España,Electronics,5,1260.09,216
ORD1501,10.02.2024,Lukas Becker,  Lukas.Becker@Example.Com  ,netherlands,Electronics,3,"€1,468.59",56
ORD1157,2024-06-11,  Jonas Becker,  jonas.becker@example.com  ,France,Office Supplies,3,"€1,405.68",43
ORD2263,2024-08-18,Paul Schmidt,  Paul.Schmidt@Example.Com  ,uk,Furniture,3,€1178.15,20
ORD2872,18/03/2024,  Jonas Weber,  JONAS.WEBER@EXAMPLE.COM  ,spain ,Furniture,2, ,60
ORD1503,February 25 2024,Jonas  Klein ,  JONAS.KLEIN@EXAMPLE.COM  ,germany,Furniture,3,€1104.81,30
ORD2965,February 19 2024,Anna  Wagner ,  ANNA.WAGNER@EXAMPLE.COM  ,España,Office Supplies,5,€669.32,53
ORD1537,02.02.2024,Lukas  Klein ,  Lukas.Klein@Example.Com  , France,Office Supplies,4,€486.41,55
ORD2978,September 22 2024,Marie Wagner,  marie.wagner@example.com  ,England,Furniture,1,€1064.39,52
ORD1180,2024-07-29,  Lukas Wagner,  LUKAS.WAGNER@EXAMPLE.COM  ,NL,Office Supplies,2,€863.73,35
ORD1349,05/05/2024,  Anna Wagner,  anna.wagner@example.com  , germany,Office Supplies,1,"€1,248.96",28
ORD1611,08.02.2024,Felix Klein,  Felix.Klein@Example.Com  ,Netherlands,Office Supplies,5,146.69,31
ORD2689,2024-05-31,Lukas  Weber ,  lukas.weber@example.com  ,NL,Electronics,3,€808.63,38
ORD2919,25/06/2024,  Emma Klein,  EMMA.KLEIN@EXAMPLE.COM  ,uk,Furniture,3,"1,403.67",42
ORD2362,19/08/2024,Marie Fischer,  marie.fischer@example.com  ,spain ,,5,€455.01,24
ORD2577,22/05/2024,Anna Becker,  Anna.Becker@Example.Com  ,España,Office Supplies,3,1239.36,69
ORD1966,04.06.2024,Emma Weber,null,The Netherlands,Furniture,3,€614.21,49
ORD1329,2024-03-06,Paul Fischer,  Paul.Fischer@Example.Com  ,GERMANY ,Office Supplies,4,89.99,24
ORD2220,May 20 2024,Felix Klein,  Felix.Klein@Example.Com  ,FR,Electronics,2,728.20,63
ORD1344,02/08/2024,Felix Weber,  Felix.Weber@Example.Com  ,GERMANY ,Office Supplies,2,795.69,54
ORD1259,22.08.2024,Felix Müller,  Felix.Müller@Example.Com  ,España,Furniture,4,€707.92,36
ORD3324,01.08.2024,Jonas  Schmidt ,  jonas.schmidt@example.com  ,ES,Electronics,-2,€1168.18,60
ORD1218,07/01/2024,Sofia Klein,  sofia.klein@example.com  ,England,Electronics,3,€1385.32,25
ORD1504,02/15/2024,Sofia  Fischer ,  sofia.fischer@example.com  ,NL,Electronics,4,"€1,417.99",19
ORD3023,2024-03-30,Anna  Klein ,  Anna.Klein@Example.Com  ,España,Electronics,N/A,€895.00,52
ORD3003,05/09/2024,Jonas  Klein ,  jonas.klein@example.com  ,spain ,Furniture,1,€113.76,56
ORD1891,June 23 2024,Paul  Müller ,  PAUL.MÜLLER@EXAMPLE.COM  ,France,Office Supplies,2,320.51,34
ORD1472,06/22/2024,Anna  Fischer ,  Anna.Fischer@Example.Com  ,Deutschland,Electronics,4,"€1,405.12",61
ORD1372,04/25/2024,  Sofia Schmidt,  SOFIA.SCHMIDT@EXAMPLE.COM  ,United Kingdom,Furniture,4,260.96,30
ORD1294,06.09.2024,Anna  Schmidt ,  anna.schmidt@example.com  , germany,Electronics,3,855.89,60
ORD3435,20.07.2024,Felix  Müller ,  Felix.Müller@Example.Com  ,NL,Furniture,2,"€1,374.18",58
ORD2209,06/05/2024,Jonas Schmidt,  Jonas.Schmidt@Example.Com  ,U.K.,Electronics,1,€113.76,
ORD3020,02/17/2024,Jonas Weber,  Jonas.Weber@Example.Com  , France,Electronics,2,809.80,46
ORD2763,August 29 2024,  Felix Fischer,  felix.fischer@example.com  ,FR,Electronics,2,€1082.39,20
ORD2111,03/01/2024,Anna  Fischer ,  ANNA.FISCHER@EXAMPLE.COM  ,NL,Electronics,2,267.84,57
ORD3216,2024-05-07,Sofia Wagner,  sofia.wagner@example.com  ,ES,Office Supplies,4,"1,193.07",44
ORD1418,21.07.2024,Jonas  Becker ,  JONAS.BECKER@EXAMPLE.COM  ,DE,Furniture,1,609.19,57
ORD3457,February 29 2024,Paul  Weber ,  PAUL.WEBER@EXAMPLE.COM  ,The Netherlands,Electronics,3,€173.37,56
ORD1316,02.02.2024,Jonas  Müller ,  jonas.müller@example.com  ,germany,Furniture,2,"€1,078.45",42
ORD2720,01/05/2024,Lukas  Fischer ,  lukas.fischer@example.com  ,france ,Office Supplies,5,€1174.82,34
ORD1270,June 28 2024,Emma  Schmidt ,  Emma.Schmidt@Example.Com  , France,Electronics,3,€395.85,27
ORD3378,14/05/2024,  Jonas Schmidt,  jonas.schmidt@example.com  ,UK,Electronics,4,€1207.96,26
ORD2658,03/04/2024,Felix Weber,  FELIX.WEBER@EXAMPLE.COM  ,ES,Furniture,5,545.93,20
ORD1585,14.08.2024,Lukas  Klein ,  lukas.klein@example.com  , germany,Office Supplies,5,372.55,63
ORD2494,08/03/2024,Anna  Wagner ,  Anna.Wagner@Example.Com  ,spain ,Furniture,5,"1,484.89",61
ORD1952,2024-04-09,Paul  Müller ,  PAUL.MÜLLER@EXAMPLE.COM  ,spain ,Electronics,5,"€1,134.28",49
ORD2661,09/20/2024,Sofia  Schmidt ,N/A, France,Furniture,2,€239.19,43
ORD1732,09/08/2024,  Felix Wagner,  Felix.Wagner@Example.Com  ,Deutschland,Electronics,2,€458.17,22
ORD2294,2024-04-19,Lukas Klein,  lukas.klein@example.com  ,FR,Furniture,2,"€1,005.86",20
ORD2379,12.07.2024,Jonas  Fischer ,  Jonas.Fischer@Example.Com  ,United Kingdom,Office Supplies,1,"€1,473.34",50
ORD2211,31.08.2024,Emma  Weber ,  emma.weber@example.com  ,Spain,Electronics,1,€812.65,28
ORD3404,13/08/2024,Marie  Weber ,  marie.weber@example.com  ,France,Office Supplies,2,515.29,40
ORD3022,17/03/2024,Emma  Schmidt ,  Emma.Schmidt@Example.Com  ,GERMANY ,Electronics,1,254.33,30
ORD1185,02/29/2024,  Jonas Müller,  Jonas.Müller@Example.Com  ,uk,Office Supplies,3,"1,465.88",30
ORD1564,April 10 2024,Anna  Wagner ,  anna.wagner@example.com  ,spain ,Office Supplies,3, ,43
ORD2541,January 01 2024,  Felix Weber,  FELIX.WEBER@EXAMPLE.COM  ,Spain,Furniture,5,897.86,33
ORD3221,September 12 2024,  Anna Becker,  ANNA.BECKER@EXAMPLE.COM  ,NL,Furniture,1,€1201.88,54
ORD1807,April 23 2024,  Emma Schmidt,  Emma.Schmidt@Example.Com  ,U.K.,Electronics,5,-,18
ORD2006,01/08/2024,Sofia Müller,  sofia.müller@example.com  ,United Kingdom,Electronics,4,709.76,42
ORD2080,19/02/2024,  Anna Weber,  ANNA.WEBER@EXAMPLE.COM  ,Deutschland,Office Supplies,4,"1,171.54",35
ORD3015,02/07/2024,  Jonas Wagner,  Jonas.Wagner@Example.Com  ,Germany,Electronics,4,"1,058.63",49
ORD2684,08/02/2024,  Sofia Fischer,  sofia.fischer@example.com  ,ES,Electronics,3,€347.66,53
ORD2076,08/22/2024,Felix  Wagner ,  Felix.Wagner@Example.Com  ,United Kingdom,Furniture,3,825.17,18
ORD1798,14/04/2024,  Marie Müller,  marie.müller@example.com  ,England,Electronics,-2,579.71,23
ORD2777,2024-05-08,  Lukas Klein,  LUKAS.KLEIN@EXAMPLE.COM  ,España,Electronics,1,109.55,27
ORD2567,2024-05-17,Lukas  Wagner ,  LUKAS.WAGNER@EXAMPLE.COM  ,ES,Furniture,null,-,53
ORD2741,12/04/2024,Felix  Weber ,  felix.weber@example.com  ,France,Office Supplies,4,131.38,55
ORD3148,01/03/2024,  Marie Müller,  Marie.Müller@Example.Com  ,uk,Office Supplies,4,1313.04,62
ORD1776,July 17 2024,Paul Schmidt,  Paul.Schmidt@Example.Com  , France,,2,€607.62,59
ORD3012,July 10 2024,Sofia  Schmidt ,  SOFIA.SCHMIDT@EXAMPLE.COM  ,NL,Office Supplies,5,923.66,37
ORD2101,February 15 2024,Paul  Weber ,  PAUL.WEBER@EXAMPLE.COM  ,Deutschland,Office Supplies,3,€984.00, 
ORD2716,June 24 2024,Felix  Müller ,  Felix.Müller@Example.Com  ,FR,Furniture,4,796.82,21
ORD2680,07/01/2024,Jonas Schmidt,  jonas.schmidt@example.com  , germany,Electronics,2, ,38
ORD2923,13/05/2024,  Felix Weber,  felix.weber@example.com  ,Netherlands,Office Supplies,5,137.31,26
ORD3482,2024-02-27,  Paul Klein,  paul.klein@example.com  ,Germany,Office Supplies,1,€34.23, 
ORD1681,06/01/2024,Paul  Wagner ,  PAUL.WAGNER@EXAMPLE.COM  ,uk,Office Supplies,5,€381.60,null
ORD3076,12.01.2024,  Anna Müller,  ANNA.MÜLLER@EXAMPLE.COM  , germany,Furniture,2,270.77,44
ORD2087,15.06.2024,Paul Fischer,  paul.fischer@example.com  ,NL,Furniture, ,434.57,37
ORD1520,May 29 2024,Lukas Wagner,  LUKAS.WAGNER@EXAMPLE.COM  ,NL,Electronics,2,829.61,60
ORD3217,2024-05-09,  Jonas Becker,  JONAS.BECKER@EXAMPLE.COM  ,netherlands,Furniture,1,"1,304.91",39
ORD2664,March 05 2024,Sofia  Wagner ,  sofia.wagner@example.com  ,France,Furniture,2,183.34,62
ORD2405,10/08/2024,Felix Müller,  Felix.Müller@Example.Com  ,NL,Furniture,4,€349.39,29
ORD2626,14.08.2024,Emma  Becker ,  Emma.Becker@Example.Com  ,NL,Electronics,3,"€1,397.16",42
ORD1934,2024-08-14,  Emma Wagner,-,FR,Electronics,3,€86.90,63
ORD3190,01.07.2024,  Emma Becker,  EMMA.BECKER@EXAMPLE.COM  , France,Furniture,5,434.41,57
ORD2748,2024-03-17,  Felix Klein,  FELIX.KLEIN@EXAMPLE.COM  ,UK,Office Supplies,1,€1209.87,66
ORD3154,12/07/2024,  Emma Becker,  Emma.Becker@Example.Com  ,España,Office Supplies,2,€218.38,42
ORD2638,August 25 2024,Lukas  Fischer ,  lukas.fischer@example.com  ,france ,Furniture,3,"€1,202.56",21
ORD1683,March 09 2024,Paul  Schmidt ,  paul.schmidt@example.com  ,Netherlands,Office Supplies,4,150.72,22
ORD2200,March 07 2024,Sofia Becker,  Sofia.Becker@Example.Com  ,España,Furniture,1,€1349.89,53
ORD1310,14.04.2024,  Lukas Klein,-,ES,Office Supplies,3,,36
ORD2196,2024-03-23,  Sofia Becker,  Sofia.Becker@Example.Com  ,Deutschland,Furniture,2,1180.63,64
ORD2833,07/20/2024,  Emma Weber,  emma.weber@example.com  ,United Kingdom,Office Supplies,4,€351.74,64
ORD1287,25.05.2024,  Marie Becker,  marie.becker@example.com  ,Netherlands,Office Supplies,5,"€1,024.64",36
ORD1587,2024-09-25,  Jonas Fischer,  Jonas.Fischer@Example.Com  ,Netherlands,Office Supplies,3,€811.38,45
ORD3189,20/07/2024,Jonas  Fischer ,  jonas.fischer@example.com  , France,Office Supplies,4,"€1,162.97",21
ORD1758,03/07/2024,Anna  Klein ,  ANNA.KLEIN@EXAMPLE.COM  ,netherlands,Office Supplies,1,568.66,20
ORD2998,28/07/2024,  Lukas Müller, ,Netherlands,Furniture,1,"1,217.79",42
