order_id,order_date,customer_name,email,country,category,quantity,unit_price,customer_age,revenue
ORD2556,2024-08-07,Anna Fischer,anna.fischer@example.com,Netherlands,Electronics,3.0,905.2,37.0,2715.6
ORD1541,2024-02-09,Anna Klein,anna.klein@example.com,Netherlands,Office Supplies,5.0,416.57,52.0,2082.85
ORD2311,2024-06-09,Paul Wagner,paul.wagner@example.com,Germany,Office Supplies,4.0,234.96,59.0,939.84
ORD1646,2024-01-27,Sofia Becker,sofia.becker@example.com,UK,Office Supplies,3.0,1133.96,50.0,3401.88
ORD2590,2024-09-20,Marie Wagner,marie.wagner@example.com,Germany,,1.0,65.25,,65.25
ORD3470,2024-01-04,Lukas Müller,lukas.müller@example.com,Spain,Furniture,3.0,691.44,41.0,2074.32
ORD2256,2024-09-12,Sofia Klein,sofia.klein@example.com,Germany,Electronics,5.0,1053.57,58.0,5267.85
ORD2521,2024-08-25,Sofia Becker,,Spain,Electronics,5.0,825.46,61.0,4127.3
ORD2939,2024-02-06,Sofia Schmidt,sofia.schmidt@example.com,Spain,Furniture,5.0,418.59,50.0,2092.95
ORD1095,2024-07-07,Felix Becker,felix.becker@example.com,Spain,Furniture,4.0,927.48,40.0,3709.92
ORD3374,2024-02-24,Marie Klein,marie.klein@example.com,Germany,Electronics,3.0,99.99,52.0,299.97
ORD3351,2024-01-17,Paul Wagner,paul.wagner@example.com,Netherlands,Office Supplies,4.0,623.47,54.0,2493.88
ORD2235,2024-01-26,Anna Becker,,Netherlands,Office Supplies,1.0,925.99,19.0,925.99
ORD2961,2024-12-05,Marie Fischer,marie.fischer@example.com,Germany,Furniture,4.0,287.97,35.0,1151.88
ORD2901,2024-07-31,Emma Klein,emma.klein@example.com,Germany,Electronics,,926.31,32.0,
ORD1232,2024-03-28,Sofia Becker,sofia.becker@example.com,Germany,Furniture,5.0,422.13,18.0,2110.65
ORD2190,2024-07-09,Jonas Klein,jonas.klein@example.com,Spain,Office Supplies,2.0,37.0,67.0,74.0
ORD3108,2024-04-26,Felix Weber,felix.weber@example.com,Netherlands,Office Supplies,3.0,256.6,23.0,769.8
ORD2131,2024-05-04,Paul Klein,paul.klein@example.com,Netherlands,Office Supplies,5.0,731.28,67.0,
ORD3212,2024-06-04,Felix Klein,felix.klein@example.com,UK,Electronics,5.0,257.98,20.0,1289.9
ORD2886,2024-04-03,Jonas Weber,,France,Furniture,2.0,203.94,44.0,407.88
ORD2551,2024-02-05,Felix Wagner,felix.wagner@example.com,Netherlands,Electronics,1.0,1397.53,26.0,1397.53
ORD2106,2024-04-01,Marie Schmidt,marie.schmidt@example.com,UK,Electronics,2.0,725.16,59.0,1450.32
ORD3312,2024-05-01,Jonas Weber,jonas.weber@example.com,UK,Office Supplies,2.0,298.14,66.0,596.28
ORD1130,2024-07-08,Emma Becker,emma.becker@example.com,Netherlands,Office Supplies,5.0,645.16,41.0,3225.8
ORD2794,2024-07-19,Felix Wagner,felix.wagner@example.com,France,Office Supplies,5.0,731.28,31.0,
ORD2726,2024-03-09,Jonas Klein,jonas.klein@example.com,Spain,Furniture,2.0,669.7,57.0,1339.4
ORD3179,2024-05-28,Felix Fischer,felix.fischer@example.com,UK,Office Supplies,2.0,19.79,27.0,39.58
ORD2477,2024-01-25,Sofia Becker,sofia.becker@example.com,France,Furniture,4.0,130.07,22.0,520.28
ORD1199,2024-01-16,Sofia Becker,sofia.becker@example.com,Netherlands,Furniture,3.0,1098.45,64.0,3295.35
ORD2587,2024-07-08,Sofia Schmidt,sofia.schmidt@example.com,France,Electronics,2.0,997.46,34.0,1994.92
ORD1529,2024-01-22,Anna Müller,anna.müller@example.com,Netherlands,Electronics,5.0,1095.8,65.0,5479.0
ORD2694,2024-07-31,Sofia Wagner,,France,Furniture,2.0,936.89,23.0,1873.78
ORD3140,2024-06-04,Lukas Müller,lukas.müller@example.com,UK,Electronics,4.0,769.01,67.0,
ORD2300,2024-08-20,Sofia Klein,sofia.klein@example.com,UK,Furniture,,948.24,50.0,
ORD1753,2024-03-02,Felix Klein,felix.klein@example.com,UK,Electronics,5.0,134.72,61.0,673.6
ORD1954,2024-05-14,Lukas Fischer,lukas.fischer@example.com,Netherlands,Electronics,2.0,1484.84,47.0,2969.68
ORD2347,2024-06-10,Lukas Becker,lukas.becker@example.com,Netherlands,Furniture,5.0,736.42,37.0,
ORD1748,2024-11-07,Anna Becker,anna.becker@example.com,France,Furniture,3.0,1184.81,22.0,3554.43
ORD1076,2024-09-07,Lukas Schmidt,lukas.schmidt@example.com,Spain,Office Supplies,5.0,1420.61,44.0,7103.05
ORD1362,2024-02-17,Paul Weber,paul.weber@example.com,Germany,Furniture,2.0,828.08,62.0,1656.16
ORD2869,2024-06-06,Lukas Wagner,lukas.wagner@example.com,Spain,Office Supplies,3.0,1369.75,53.0,4109.25
ORD2031,2024-09-11,Emma Fischer,emma.fischer@example.com,Netherlands,Office Supplies,,168.42,55.0,
ORD3461,2024-08-08,Paul Wagner,paul.wagner@example.com,UK,Electronics,1.0,435.93,48.0,435.93
ORD1619,2024-02-02,Emma Becker,emma.becker@example.com,UK,Furniture,5.0,1216.91,56.0,6084.55
ORD2559,2024-06-01,Emma Fischer,emma.fischer@example.com,Spain,Electronics,4.0,1334.89,57.0,5339.56
ORD2124,2024-02-14,Emma Fischer,emma.fischer@example.com,Netherlands,,,1280.34,58.0,
ORD1600,2024-01-11,Anna Becker,anna.becker@example.com,Netherlands,Office Supplies,4.0,1010.6,55.0,4042.4
ORD3332,2024-06-03,Paul Klein,paul.klein@example.com,Germany,Office Supplies,5.0,987.45,,4937.25
ORD1103,2024-12-03,Lukas Weber,lukas.weber@example.com,UK,Office Supplies,3.0,666.78,35.0,2000.34
ORD2229,2024-08-17,Jonas Wagner,jonas.wagner@example.com,Germany,Electronics,1.0,252.79,55.0,252.79
ORD2703,2024-02-16,Sofia Fischer,sofia.fischer@example.com,Germany,Office Supplies,5.0,299.47,29.0,1497.35
ORD2074,2024-05-26,Marie Weber,marie.weber@example.com,Germany,Furniture,3.0,1351.62,32.0,4054.86
ORD3325,2024-11-08,Marie Wagner,marie.wagner@example.com,UK,Electronics,4.0,1339.34,26.0,5357.36
ORD1645,2024-05-18,Marie Weber,marie.weber@example.com,Spain,Electronics,,56.53,48.0,
ORD2644,2024-05-03,Paul Klein,paul.klein@example.com,Netherlands,Electronics,2.0,1081.82,62.0,2163.64
ORD2250,2024-04-02,Sofia Fischer,sofia.fischer@example.com,France,Office Supplies,4.0,168.78,41.0,675.12
ORD2754,2024-02-25,Marie Müller,marie.müller@example.com,Spain,Office Supplies,1.0,731.28,41.0,
ORD2027,2024-08-31,Lukas Becker,lukas.becker@example.com,Spain,Electronics,,1108.89,31.0,
ORD1110,2024-08-03,Paul Müller,paul.müller@example.com,UK,Electronics,4.0,824.98,51.0,3299.92
ORD1909,2024-09-22,Anna Wagner,anna.wagner@example.com,UK,Office Supplies,3.0,1168.25,67.0,3504.75
ORD2746,2024-04-21,Anna Weber,anna.weber@example.com,Spain,Electronics,5.0,74.13,20.0,370.65
ORD2357,2024-01-30,Jonas Schmidt,jonas.schmidt@example.com,Germany,,5.0,382.49,53.0,1912.45
ORD1810,2024-12-06,Anna Weber,anna.weber@example.com,Netherlands,Furniture,4.0,1166.21,61.0,4664.84
ORD1488,2024-02-16,Jonas Klein,jonas.klein@example.com,France,Furniture,1.0,1459.36,,1459.36
ORD1972,2024-01-10,Jonas Wagner,jonas.wagner@example.com,Netherlands,Electronics,5.0,385.31,50.0,1926.55
ORD1851,2024-04-18,Felix Klein,felix.klein@example.com,Spain,Electronics,5.0,1372.33,,6861.65
ORD2290,2024-02-14,Marie Fischer,marie.fischer@example.com,France,Office Supplies,5.0,826.39,60.0,4131.95
ORD2293,2024-04-07,Felix Wagner,felix.wagner@example.com,Netherlands,Office Supplies,5.0,590.84,22.0,2954.2
ORD1063,2024-01-18,Anna Weber,anna.weber@example.com,Spain,Electronics,2.0,1018.99,62.0,2037.98
ORD1615,2024-02-04,Marie Wagner,marie.wagner@example.com,France,Office Supplies,5.0,921.66,26.0,4608.3
ORD2470,2024-01-03,Sofia Müller,sofia.müller@example.com,UK,Furniture,2.0,860.83,63.0,1721.66
ORD1082,2024-06-28,Marie Fischer,marie.fischer@example.com,Spain,Office Supplies,4.0,164.07,50.0,656.28
ORD3292,2024-05-18,Marie Weber,marie.weber@example.com,UK,Furniture,1.0,252.21,61.0,252.21
ORD3137,2024-01-23,Felix Fischer,felix.fischer@example.com,UK,Office Supplies,5.0,210.63,26.0,1053.15
ORD1576,2024-05-19,Marie Weber,marie.weber@example.com,Germany,,1.0,848.6,21.0,848.6
ORD2927,2024-02-19,Lukas Becker,,Germany,Office Supplies,1.0,526.66,64.0,526.66
ORD2656,2024-07-16,Emma Schmidt,emma.schmidt@example.com,France,Electronics,5.0,1495.49,35.0,7477.45
ORD1355,2024-07-15,Anna Wagner,,Netherlands,Electronics,2.0,1320.55,58.0,2641.1
ORD1649,2024-06-04,Felix Schmidt,felix.schmidt@example.com,Netherlands,Electronics,3.0,1420.59,22.0,4261.77
ORD2555,2024-05-09,Felix Fischer,felix.fischer@example.com,UK,Furniture,3.0,1336.65,43.0,4009.95
ORD2171,2024-07-10,Paul Klein,paul.klein@example.com,Netherlands,Furniture,4.0,694.63,37.0,2778.52
ORD1665,2024-08-01,Felix Becker,felix.becker@example.com,Germany,Office Supplies,1.0,731.28,63.0,
ORD2308,2024-09-19,Marie Müller,marie.müller@example.com,Netherlands,Office Supplies,2.0,96.69,58.0,193.38
ORD2288,2024-05-31,Marie Müller,marie.müller@example.com,UK,Electronics,5.0,1027.52,25.0,5137.6
ORD2123,2024-05-25,Jonas Klein,jonas.klein@example.com,Spain,Electronics,5.0,420.83,44.0,2104.15
ORD2239,2024-07-17,Lukas Wagner,lukas.wagner@example.com,France,Office Supplies,4.0,64.12,32.0,256.48
ORD1556,2024-09-12,Jonas Fischer,jonas.fischer@example.com,Germany,Electronics,5.0,617.92,43.0,3089.6
ORD1054,2024-05-10,Sofia Müller,sofia.müller@example.com,Germany,Office Supplies,2.0,981.94,68.0,1963.88
ORD3304,2024-07-02,Felix Schmidt,felix.schmidt@example.com,Netherlands,Office Supplies,2.0,1155.08,65.0,2310.16
ORD1848,2024-07-31,Anna Wagner,anna.wagner@example.com,Germany,Furniture,5.0,736.42,64.0,
ORD1836,2024-05-14,Sofia Weber,sofia.weber@example.com,Spain,Office Supplies,5.0,608.47,57.0,3042.35
ORD2983,2024-06-11,Felix Wagner,felix.wagner@example.com,France,Electronics,2.0,360.48,56.0,720.96
ORD2393,2024-10-02,Lukas Schmidt,lukas.schmidt@example.com,Spain,Office Supplies,4.0,292.95,,1171.8
ORD1914,2024-09-13,Sofia Fischer,sofia.fischer@example.com,France,Furniture,5.0,1241.26,57.0,6206.3
ORD2936,2024-02-22,Emma Klein,,Germany,Furniture,3.0,1085.7,23.0,3257.1
ORD2747,2024-03-19,Felix Weber,felix.weber@example.com,UK,Electronics,5.0,1243.87,45.0,6219.35
ORD1129,2024-05-08,Sofia Weber,sofia.weber@example.com,France,Electronics,2.0,1258.34,65.0,2516.68
ORD2903,2024-02-21,Marie Klein,marie.klein@example.com,UK,Electronics,1.0,486.78,,486.78
ORD2549,2024-07-05,Marie Müller,,Germany,Office Supplies,4.0,289.8,,1159.2
ORD1216,2024-05-01,Lukas Fischer,lukas.fischer@example.com,UK,Furniture,1.0,646.62,33.0,646.62
ORD3228,2024-02-08,Paul Klein,paul.klein@example.com,Spain,Office Supplies,5.0,1204.56,53.0,6022.8
ORD3195,2024-08-31,Felix Wagner,felix.wagner@example.com,France,Office Supplies,4.0,1410.44,50.0,5641.76
ORD1526,2024-01-11,Paul Müller,paul.müller@example.com,Netherlands,Office Supplies,3.0,326.68,21.0,980.04
ORD2589,2024-07-09,Felix Klein,felix.klein@example.com,Spain,Office Supplies,5.0,1057.71,39.0,5288.55
ORD3487,2024-04-20,Emma Klein,emma.klein@example.com,Germany,Furniture,4.0,761.57,50.0,3046.28
ORD1643,2024-09-21,Lukas Fischer,lukas.fischer@example.com,Germany,Office Supplies,2.0,571.54,40.0,1143.08
ORD1799,2024-04-14,Emma Schmidt,emma.schmidt@example.com,France,,1.0,931.69,20.0,931.69
ORD3416,2024-02-26,Felix Wagner,felix.wagner@example.com,UK,Electronics,3.0,1203.87,39.0,3611.61
ORD2992,2024-06-24,Sofia Wagner,sofia.wagner@example.com,France,Office Supplies,5.0,96.16,33.0,480.8
ORD2545,2024-09-12,Jonas Fischer,jonas.fischer@example.com,Germany,,5.0,109.44,51.0,547.2
ORD1323,2024-02-04,Marie Müller,marie.müller@example.com,Netherlands,Office Supplies,3.0,444.55,43.0,1333.65
ORD2398,2024-06-14,Marie Müller,marie.müller@example.com,Netherlands,Electronics,1.0,194.79,18.0,194.79
ORD3287,2024-07-15,Jonas Müller,jonas.müller@example.com,UK,Office Supplies,4.0,58.71,33.0,234.84
ORD1241,2024-06-19,Paul Wagner,paul.wagner@example.com,Spain,Electronics,3.0,1160.39,38.0,3481.17
ORD2313,2024-05-28,Paul Klein,paul.klein@example.com,Germany,Furniture,1.0,736.42,20.0,
ORD3256,2024-07-28,Jonas Weber,jonas.weber@example.com,France,Electronics,,797.81,57.0,
ORD2466,2024-05-07,Jonas Wagner,jonas.wagner@example.com,Netherlands,Electronics,,912.59,26.0,
ORD1494,2024-03-20,Paul Becker,paul.becker@example.com,UK,Furniture,5.0,19.72,19.0,98.6
ORD2847,2024-07-07,Sofia Müller,sofia.müller@example.com,Spain,Furniture,1.0,50.62,50.0,50.62
ORD2266,2024-08-03,Lukas Fischer,lukas.fischer@example.com,Netherlands,Office Supplies,4.0,556.0,62.0,2224.0
ORD2573,2024-02-17,Paul Weber,paul.weber@example.com,France,Office Supplies,2.0,264.35,56.0,528.7
ORD1356,2024-03-25,Marie Müller,marie.müller@example.com,France,Electronics,4.0,17.17,67.0,68.68
ORD1511,2024-02-03,Anna Weber,anna.weber@example.com,Netherlands,Electronics,2.0,455.64,32.0,911.28
ORD2050,2024-05-25,Marie Weber,marie.weber@example.com,Germany,Office Supplies,5.0,731.28,53.0,
ORD3085,2024-09-01,Lukas Schmidt,lukas.schmidt@example.com,Netherlands,Furniture,1.0,1010.36,50.0,1010.36
ORD3208,2024-06-13,Marie Fischer,marie.fischer@example.com,Spain,Electronics,5.0,1260.09,,6300.45
ORD1501,2024-02-10,Lukas Becker,lukas.becker@example.com,Netherlands,Electronics,3.0,1468.59,56.0,4405.77
ORD1157,2024-06-11,Jonas Becker,jonas.becker@example.com,France,Office Supplies,3.0,1405.68,43.0,4217.04
ORD2263,2024-08-18,Paul Schmidt,paul.schmidt@example.com,UK,Furniture,3.0,1178.15,20.0,3534.45
ORD2872,2024-03-18,Jonas Weber,jonas.weber@example.com,Spain,Furniture,2.0,736.42,60.0,
ORD1503,2024-02-25,Jonas Klein,jonas.klein@example.com,Germany,Furniture,3.0,1104.81,30.0,3314.43
ORD2965,2024-02-19,Anna Wagner,anna.wagner@example.com,Spain,Office Supplies,5.0,669.32,53.0,3346.6
ORD1537,2024-02-02,Lukas Klein,lukas.klein@example.com,France,Office Supplies,4.0,486.41,55.0,1945.64
ORD2978,2024-09-22,Marie Wagner,marie.wagner@example.com,UK,Furniture,1.0,1064.39,52.0,1064.39
ORD1180,2024-07-29,Lukas Wagner,lukas.wagner@example.com,Netherlands,Office Supplies,2.0,863.73,35.0,1727.46
ORD1349,2024-05-05,Anna Wagner,anna.wagner@example.com,Germany,Office Supplies,1.0,1248.96,28.0,1248.96
ORD1611,2024-02-08,Felix Klein,felix.klein@example.com,Netherlands,Office Supplies,5.0,146.69,31.0,733.45
ORD2689,2024-05-31,Lukas Weber,lukas.weber@example.com,Netherlands,Electronics,3.0,808.63,38.0,2425.89
ORD2919,2024-06-25,Emma Klein,emma.klein@example.com,UK,Furniture,3.0,1403.67,42.0,4211.01
ORD2362,2024-08-19,Marie Fischer,marie.fischer@example.com,Spain,,5.0,455.01,24.0,2275.05
ORD2577,2024-05-22,Anna Becker,anna.becker@example.com,Spain,Office Supplies,3.0,1239.36,69.0,3718.08
ORD1966,2024-06-04,Emma Weber,,Netherlands,Furniture,3.0,614.21,49.0,1842.63
ORD1329,2024-03-06,Paul Fischer,paul.fischer@example.com,Germany,Office Supplies,4.0,89.99,24.0,359.96
ORD2220,2024-05-20,Felix Klein,felix.klein@example.com,France,Electronics,2.0,728.2,63.0,1456.4
ORD1344,2024-08-02,Felix Weber,felix.weber@example.com,Germany,Office Supplies,2.0,795.69,54.0,1591.38
ORD1259,2024-08-22,Felix Müller,felix.müller@example.com,Spain,Furniture,4.0,707.92,36.0,2831.68
ORD3324,2024-08-01,Jonas Schmidt,jonas.schmidt@example.com,Spain,Electronics,,1168.18,60.0,
ORD1218,2024-01-07,Sofia Klein,sofia.klein@example.com,UK,Electronics,3.0,1385.32,25.0,4155.96
ORD1504,2024-02-15,Sofia Fischer,sofia.fischer@example.com,Netherlands,Electronics,4.0,1417.99,19.0,5671.96
ORD3023,2024-03-30,Anna Klein,anna.klein@example.com,Spain,Electronics,,895.0,52.0,
ORD3003,2024-09-05,Jonas Klein,jonas.klein@example.com,Spain,Furniture,1.0,113.76,56.0,113.76
ORD1891,2024-06-23,Paul Müller,paul.müller@example.com,France,Office Supplies,2.0,320.51,34.0,641.02
ORD1472,2024-06-22,Anna Fischer,anna.fischer@example.com,Germany,Electronics,4.0,1405.12,61.0,5620.48
ORD1372,2024-04-25,Sofia Schmidt,sofia.schmidt@example.com,UK,Furniture,4.0,260.96,30.0,1043.84
ORD1294,2024-09-06,Anna Schmidt,anna.schmidt@example.com,Germany,Electronics,3.0,855.89,60.0,2567.67
ORD3435,2024-07-20,Felix Müller,felix.müller@example.com,Netherlands,Furniture,2.0,1374.18,58.0,2748.36
ORD2209,2024-05-06,Jonas Schmidt,jonas.schmidt@example.com,UK,Electronics,1.0,113.76,,113.76
ORD3020,2024-02-17,Jonas Weber,jonas.weber@example.com,France,Electronics,2.0,809.8,46.0,1619.6
ORD2763,2024-08-29,Felix Fischer,felix.fischer@example.com,France,Electronics,2.0,1082.39,20.0,2164.78
ORD2111,2024-01-03,Anna Fischer,anna.fischer@example.com,Netherlands,Electronics,2.0,267.84,57.0,535.68
ORD3216,2024-05-07,Sofia Wagner,sofia.wagner@example.com,Spain,Office Supplies,4.0,1193.07,44.0,4772.28
ORD1418,2024-07-21,Jonas Becker,jonas.becker@example.com,Germany,Furniture,1.0,609.19,57.0,609.19
ORD3457,2024-02-29,Paul Weber,paul.weber@example.com,Netherlands,Electronics,3.0,173.37,56.0,520.11
ORD1316,2024-02-02,Jonas Müller,jonas.müller@example.com,Germany,Furniture,2.0,1078.45,42.0,2156.9
ORD2720,2024-05-01,Lukas Fischer,lukas.fischer@example.com,France,Office Supplies,5.0,1174.82,34.0,5874.1
ORD1270,2024-06-28,Emma Schmidt,emma.schmidt@example.com,France,Electronics,3.0,395.85,27.0,1187.55
ORD3378,2024-05-14,Jonas Schmidt,jonas.schmidt@example.com,UK,Electronics,4.0,1207.96,26.0,4831.84
ORD2658,2024-04-03,Felix Weber,felix.weber@example.com,Spain,Furniture,5.0,545.93,20.0,2729.65
ORD1585,2024-08-14,Lukas Klein,lukas.klein@example.com,Germany,Office Supplies,5.0,372.55,63.0,1862.75
ORD2494,2024-03-08,Anna Wagner,anna.wagner@example.com,Spain,Furniture,5.0,1484.89,61.0,7424.45
ORD1952,2024-04-09,Paul Müller,paul.müller@example.com,Spain,Electronics,5.0,1134.28,49.0,5671.4
ORD2661,2024-09-20,Sofia Schmidt,,France,Furniture,2.0,239.19,43.0,478.38
ORD1732,2024-08-09,Felix Wagner,felix.wagner@example.com,Germany,Electronics,2.0,458.17,22.0,916.34
ORD2294,2024-04-19,Lukas Klein,lukas.klein@example.com,France,Furniture,2.0,1005.86,20.0,2011.72
ORD2379,2024-07-12,Jonas Fischer,jonas.fischer@example.com,UK,Office Supplies,1.0,1473.34,50.0,1473.34
ORD2211,2024-08-31,Emma Weber,emma.weber@example.com,Spain,Electronics,1.0,812.65,28.0,812.65
ORD3404,2024-08-13,Marie Weber,marie.weber@example.com,France,Office Supplies,2.0,515.29,40.0,1030.58
ORD3022,2024-03-17,Emma Schmidt,emma.schmidt@example.com,Germany,Electronics,1.0,254.33,30.0,254.33
ORD1185,2024-02-29,Jonas Müller,jonas.müller@example.com,UK,Office Supplies,3.0,1465.88,30.0,4397.64
ORD1564,2024-04-10,Anna Wagner,anna.wagner@example.com,Spain,Office Supplies,3.0,731.28,43.0,
ORD2541,2024-01-01,Felix Weber,felix.weber@example.com,Spain,Furniture,5.0,897.86,33.0,4489.3
ORD3221,2024-09-12,Anna Becker,anna.becker@example.com,Netherlands,Furniture,1.0,1201.88,54.0,1201.88
ORD1807,2024-04-23,Emma Schmidt,emma.schmidt@example.com,UK,Electronics,5.0,769.01,18.0,
ORD2006,2024-08-01,Sofia Müller,sofia.müller@example.com,UK,Electronics,4.0,709.76,42.0,2839.04
ORD2080,2024-02-19,Anna Weber,anna.weber@example.com,Germany,Office Supplies,4.0,1171.54,35.0,4686.16
ORD3015,2024-07-02,Jonas Wagner,jonas.wagner@example.com,Germany,Electronics,4.0,1058.63,49.0,4234.52
ORD2684,2024-02-08,Sofia Fischer,sofia.fischer@example.com,Spain,Electronics,3.0,347.66,53.0,1042.98
ORD2076,2024-08-22,Felix Wagner,felix.wagner@example.com,UK,Furniture,3.0,825.17,18.0,2475.51
ORD1798,2024-04-14,Marie Müller,marie.müller@example.com,UK,Electronics,,579.71,23.0,
ORD2777,2024-05-08,Lukas Klein,lukas.klein@example.com,Spain,Electronics,1.0,109.55,27.0,109.55
ORD2567,2024-05-17,Lukas Wagner,lukas.wagner@example.com,Spain,Furniture,,736.42,53.0,
ORD2741,2024-04-12,Felix Weber,felix.weber@example.com,France,Office Supplies,4.0,131.38,55.0,525.52
ORD3148,2024-03-01,Marie Müller,marie.müller@example.com,UK,Office Supplies,4.0,1313.04,62.0,5252.16
ORD1776,2024-07-17,Paul Schmidt,paul.schmidt@example.com,France,,2.0,607.62,59.0,1215.24
ORD3012,2024-07-10,Sofia Schmidt,sofia.schmidt@example.com,Netherlands,Office Supplies,5.0,923.66,37.0,4618.3
ORD2101,2024-02-15,Paul Weber,paul.weber@example.com,Germany,Office Supplies,3.0,984.0,,2952.0
ORD2716,2024-06-24,Felix Müller,felix.müller@example.com,France,Furniture,4.0,796.82,21.0,3187.28
ORD2680,2024-01-07,Jonas Schmidt,jonas.schmidt@example.com,Germany,Electronics,2.0,769.01,38.0,
ORD2923,2024-05-13,Felix Weber,felix.weber@example.com,Netherlands,Office Supplies,5.0,137.31,26.0,686.55
ORD3482,2024-02-27,Paul Klein,paul.klein@example.com,Germany,Office Supplies,1.0,34.23,,34.23
ORD1681,2024-01-06,Paul Wagner,paul.wagner@example.com,UK,Office Supplies,5.0,381.6,,1908.0
ORD3076,2024-01-12,Anna Müller,anna.müller@example.com,Germany,Furniture,2.0,270.77,44.0,541.54
ORD2087,2024-06-15,Paul Fischer,paul.fischer@example.com,Netherlands,Furniture,,434.57,37.0,
ORD1520,2024-05-29,Lukas Wagner,lukas.wagner@example.com,Netherlands,Electronics,2.0,829.61,60.0,1659.22
ORD3217,2024-05-09,Jonas Becker,jonas.becker@example.com,Netherlands,Furniture,1.0,1304.91,39.0,1304.91
ORD2664,2024-03-05,Sofia Wagner,sofia.wagner@example.com,France,Furniture,2.0,183.34,62.0,366.68
ORD2405,2024-08-10,Felix Müller,felix.müller@example.com,Netherlands,Furniture,4.0,349.39,29.0,1397.56
ORD2626,2024-08-14,Emma Becker,emma.becker@example.com,Netherlands,Electronics,3.0,1397.16,42.0,4191.48
ORD1934,2024-08-14,Emma Wagner,,France,Electronics,3.0,86.9,63.0,260.7
ORD3190,2024-07-01,Emma Becker,emma.becker@example.com,France,Furniture,5.0,434.41,57.0,2172.05
ORD2748,2024-03-17,Felix Klein,felix.klein@example.com,UK,Office Supplies,1.0,1209.87,66.0,1209.87
ORD3154,2024-07-12,Emma Becker,emma.becker@example.com,Spain,Office Supplies,2.0,218.38,42.0,436.76
ORD2638,2024-08-25,Lukas Fischer,lukas.fischer@example.com,France,Furniture,3.0,1202.56,21.0,3607.68
ORD1683,2024-03-09,Paul Schmidt,paul.schmidt@example.com,Netherlands,Office Supplies,4.0,150.72,22.0,602.88
ORD2200,2024-03-07,Sofia Becker,sofia.becker@example.com,Spain,Furniture,1.0,1349.89,53.0,1349.89
ORD1310,2024-04-14,Lukas Klein,,Spain,Office Supplies,3.0,731.28,36.0,
ORD2196,2024-03-23,Sofia Becker,sofia.becker@example.com,Germany,Furniture,2.0,1180.63,64.0,2361.26
ORD2833,2024-07-20,Emma Weber,emma.weber@example.com,UK,Office Supplies,4.0,351.74,64.0,1406.96
